#doc name topic proportion ...
0	file:/Users/yi-linghwong/GitHub/TopicModelling/mallet_7/../input/multiple_files/fb_posts/131376260352637.txt	3	0.5342156441505751	5	0.28877286030546084	8	0.09918422441644204	4	0.0503836553834526	7	0.019754503222100237	2	0.006466733812228068	9	9.811608906748527E-4	0	1.4881715332438236E-4	1	4.986688190765118E-5	6	4.2533783834194024E-5	
1	file:/Users/yi-linghwong/GitHub/TopicModelling/mallet_7/../input/multiple_files/fb_posts/AstronautChrisHadfield.txt	3	0.6117388344392511	4	0.12633872390052484	8	0.08980284238269834	5	0.04753585988635125	7	0.04519234156077905	0	0.03039848739165733	9	0.019903739858405503	1	0.019742672709559424	2	0.009336638455364164	6	9.859415408879282E-6	
2	file:/Users/yi-linghwong/GitHub/TopicModelling/mallet_7/../input/multiple_files/fb_posts/AstronomyMagazine.txt	4	0.6266324761686879	7	0.28958054434434766	2	0.027228646776812252	6	0.02340067724069996	8	0.019226315695565082	1	0.010884616933416209	9	0.0018113342126970175	0	9.881238819199382E-4	5	2.2838557021620496E-4	3	1.8879175637738725E-5	
3	file:/Users/yi-linghwong/GitHub/TopicModelling/mallet_7/../input/multiple_files/fb_posts/CanadianSpaceAgency.txt	3	0.5686305377542743	5	0.1881830494939883	4	0.0847509311385491	0	0.05376300630007382	8	0.030510500579804374	1	0.02772081247310354	2	0.019309038429878727	7	0.019209265642243546	6	0.007151002977166249	9	7.718552109181133E-4	
4	file:/Users/yi-linghwong/GitHub/TopicModelling/mallet_7/../input/multiple_files/fb_posts/chandraxrayobservatory.txt	7	0.8704506497371258	2	0.05647481847955349	4	0.03720658708498645	6	0.009803428019266612	8	0.00947506627537652	3	0.005024935331002221	0	0.004980296783714462	1	0.003392365133067504	5	0.002670898983077765	9	5.209541728291066E-4	
5	file:/Users/yi-linghwong/GitHub/TopicModelling/mallet_7/../input/multiple_files/fb_posts/ESATimPeake.txt	3	0.5756851584090432	1	0.15488984406013392	5	0.15401548385546876	4	0.037745500304975775	0	0.03566149754461788	8	0.01411615055854987	7	0.009313015300829518	9	0.00850286249548265	2	0.008148324682829215	6	0.0019221627880691345	
6	file:/Users/yi-linghwong/GitHub/TopicModelling/mallet_7/../input/multiple_files/fb_posts/ESOAstronomy.txt	6	0.8016478030137792	7	0.06831164925419517	4	0.04396199957368753	3	0.027817415660926124	1	0.022931916840647815	8	0.013248857103713171	0	0.011191822724153307	2	0.010666663526715319	9	2.113613008398021E-4	5	1.0511001342492742E-5	
7	file:/Users/yi-linghwong/GitHub/TopicModelling/mallet_7/../input/multiple_files/fb_posts/EuropeanSpaceAgency.txt	1	0.5086167544372979	4	0.12654887325670755	3	0.10539116627758635	5	0.08524193436622465	8	0.06401056562710719	0	0.038277710001991344	7	0.0328951444529468	6	0.03235479325431368	2	0.005286503737820851	9	0.0013765545880036838	
8	file:/Users/yi-linghwong/GitHub/TopicModelling/mallet_7/../input/multiple_files/fb_posts/EuropeanSpaceHistory.txt	1	0.754110671711824	0	0.06276041210105626	5	0.05891796736129807	7	0.048139450111905874	4	0.030369720570649444	3	0.018113224498796578	2	0.016372787258484234	6	0.006446444863804042	8	0.004762812445969656	9	6.509076211845978E-6	
9	file:/Users/yi-linghwong/GitHub/TopicModelling/mallet_7/../input/multiple_files/fb_posts/FollowNASA360.txt	4	0.4583897230308123	7	0.17106523081491692	0	0.11227680112351693	5	0.07693319995682353	2	0.07210701307005912	8	0.05816479687860085	6	0.048212481879505456	3	0.0019438314866453777	9	8.993796656509406E-4	1	7.5420934685624364E-6	
10	file:/Users/yi-linghwong/GitHub/TopicModelling/mallet_7/../input/multiple_files/fb_posts/hubbleESA.txt	6	0.7387042133588726	7	0.1873106693679728	4	0.035739397265486965	1	0.014600797317758348	8	0.012282696158398958	2	0.010549736042252282	0	3.8659876419748604E-4	3	3.4426491396101467E-4	5	7.665297114087195E-5	9	4.973839958706463E-6	
11	file:/Users/yi-linghwong/GitHub/TopicModelling/mallet_7/../input/multiple_files/fb_posts/HubbleTelescope.txt	6	0.37689156202063984	7	0.3403986629877316	4	0.24887287387242993	2	0.020474263072591075	8	0.007488251274136482	9	0.0029566711916426264	0	0.002323810657718149	5	4.394929150984722E-4	3	8.156834266814243E-5	1	7.284366534370506E-5	
12	file:/Users/yi-linghwong/GitHub/TopicModelling/mallet_7/../input/multiple_files/fb_posts/ISRO.txt	0	0.7697473371051928	1	0.10876275530264132	4	0.04559177861961232	8	0.04110072130843367	7	0.012874909686486531	2	0.011718592157696838	3	0.010131867392696775	5	3.4676316817558785E-5	6	2.0397087877015802E-5	9	1.6965022545133672E-5	
13	file:/Users/yi-linghwong/GitHub/TopicModelling/mallet_7/../input/multiple_files/fb_posts/ISS.txt	5	0.8643421580638155	0	0.046588001757566166	8	0.02843210598664692	3	0.023007940986090887	4	0.018154737401747747	1	0.007572329062524729	2	0.007371346221030207	7	0.0045252830798443245	6	3.3287743401812294E-6	9	2.7686663934253374E-6	
14	file:/Users/yi-linghwong/GitHub/TopicModelling/mallet_7/../input/multiple_files/fb_posts/LunarReconnaissanceOrbiter.txt	4	0.6335087596214728	9	0.18383951142847696	2	0.04603358286743008	0	0.03725781454087644	8	0.034612937097727316	3	0.03169826340893136	7	0.019829577345587424	6	0.010087732951271827	5	0.0031126848947255134	1	1.9135843500213777E-5	
